date_of_extract_x,organisation_number,registered_charity_number_x,linked_charity_number,charity_name,charity_type,charity_registration_status,date_of_registration,date_of_removal,charity_reporting_status,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,latest_income,latest_expenditure,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_postcode,charity_contact_phone,charity_contact_email,charity_contact_web,charity_company_registration_number,charity_insolvent,charity_in_administration,charity_previously_excepted,charity_is_cdf_or_cif,charity_is_cio,cio_is_dissolved,date_cio_dissolution_notice,charity_activities,charity_gift_aid,charity_has_land,date_of_extract_y,registered_charity_number_y,latest_fin_period_submitted_ind,fin_period_order_number,ar_cycle_reference,fin_period_start_date,fin_period_end_date,ar_due_date,ar_received_date,total_gross_income,total_gross_expenditure,charity_raises_funds_from_public,charity_professional_fundraiser,charity_agreement_professional_fundraiser,charity_commercial_participator,charity_agreement_commerical_participator,grant_making_is_main_activity,charity_receives_govt_funding_contracts,count_govt_contracts,charity_receives_govt_funding_grants,count_govt_grants,income_from_government_contracts,income_from_government_grants,charity_has_trading_subsidiary,trustee_also_director_of_subsidiary,does_trustee_receive_any_benefit,trustee_payments_acting_as_trustee,trustee_receives_payments_services,trustee_receives_other_benefit,trustee_resigned_employment,employees_salary_over_60k,count_salary_band_60001_70000,count_salary_band_70001_80000,count_salary_band_80001_90000,count_salary_band_90001_100000,count_salary_band_100001_110000,count_salary_band_110001_120000,count_salary_band_120001_130000,count_salary_band_130001_140000,count_salary_band_140001_150000,count_salary_band_150001_200000,count_salary_band_200001_250000,count_salary_band_250001_300000,count_salary_band_300001_350000,count_salary_band_350001_400000,count_salary_band_400001_450000,count_salary_band_450001_500000,count_salary_band_over_500000,count_volunteers,geographic_area_description,geographic_area_type,service_level,income_band
2026-02-13T00:00:00,5132777,1181103,0,THE PETE ATKINS YOUTH HOCKEY FOUNDATION,Trust,Registered,2018-12-11T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,10135.0,11795.0,1 BROOK GARDENS,EMSWORTH,,,,PO10 7JY,07771797161,trustees@payhf.org.uk,payhf.org.uk,,False,False,0.0,,0.0,0.0,,Enabling Schools to provide Hockey coaching as part of the curriculum and/or as an after School Activity.  Also encourage participation in organised competitions with other schools.Provide small grants or equipment to help young players enter the world of Hockey or to achieve there ambitions to be the best they can be at the sport.,1.0,0.0,2026-03-05T00:00:00,1181103,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-09T00:00:00,10135,11795,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,"['Hampshire', 'Portsmouth City']",['Local Authority'],Local,q1
2026-02-13T00:00:00,4003942,1101292,0,CHAT CHILDREN'S RESPITE,Other,Registered,2003-12-18T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,12540.0,53842.0,BOOKER SCHOOL,STOKE LEYS CLOSE,AYLESBURY,,,HP21 9ET,07402063133,office@chat-charity.org.uk,www.chat-charity.org.uk,,False,False,0.0,,0.0,0.0,,"CHAT supports families in Buckinghamshire with children who have special needs by funding short-term respite care, equipment and facilities.",1.0,0.0,2026-03-05T00:00:00,1101292,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2025-12-09T00:00:00,12540,53842,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,['Buckinghamshire'],['Local Authority'],Local,q1
2026-02-13T00:00:00,527114,527114,0,MARTLEY OLD GRAMMAR SCHOOL CHARITY,Other,Registered,1962-07-24T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,11926.0,12376.0,DANESWOOD,PRESTON WYNNE,HEREFORD,,,HR1 3PA,07967 817274,,,,False,False,0.0,,0.0,0.0,,The provision of educational grants to individuals or organisations who have a connection to Martley parish in Worcestershire,0.0,0.0,2026-03-05T00:00:00,527114,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-09-19T00:00:00,11926,12376,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Worcestershire'],['Local Authority'],Local,q1
2026-02-13T00:00:00,271987,271987,0,THINKING FAITH NETWORK,Other,Registered,1976-09-23T00:00:00,,Submission Received,2023-08-01T00:00:00,2024-07-31T00:00:00,13094.0,2856.0,2 Dale Villas,Horsforth,Leeds,,,LS18 4JN,0113 314 1986,office@thinkfaith.net,www.thinkfaith.net,,False,False,0.0,,0.0,0.0,,"We are passionate about using our minds and imaginations to release the wisdom of the Christian faith into the world as a force for good. We create spaces where people can think deeply and creatively about the important issues of our day, to help discipleship and evangelism become more engaging and effective and to provide insight and direction for our daily work, mission and social action.",1.0,0.0,2026-03-05T00:00:00,271987,True,1,AR24,2023-08-01T00:00:00,1722384000000,2025-05-31T00:00:00,2025-03-30T00:00:00,13094,2856,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,"['Throughout England And Wales', 'Scotland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5132415,1184024,0,THE BRITISH INHERITED METABOLIC DISEASE GROUP,CIO,Registered,2019-06-21T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,13294.0,21086.0,HEWITSONS,SHAKESPEARE HOUSE,42 NEWMARKET ROAD,CAMBRIDGE,,CB5 8EP,02074059200,james.davison@gosh.nhs.uk,www.bimdg.org.uk,,False,False,0.0,,1.0,0.0,,"To relieve, for the benefit of the public, persons suffering from inherited metabolic disease by advancing the education of professionals involved in their diagnosis, care and treatment; and To promote, for the benefit of the public, research into the treatment of inherited metabolic disease.",0.0,0.0,2026-03-05T00:00:00,1184024,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-07-18T00:00:00,13294,21086,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland', 'Ireland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5112164,1175772,0,NOT CRICKET PRODUCTIONS,CIO,Registered,2017-11-16T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,12015.0,10592.0,25 Swinburne Road,DARLINGTON,County Durham,,,DL3 7TD,07986953988,hello@simplyspiffing.co.uk,www.simplyspiffing.co.uk,,False,False,0.0,,1.0,0.0,,"Not Cricket entertains and educates through theatre, interactive performance and associated creative arts. Working with a range of educational, heritage and community partners, the Company reinvigorates classic texts and forgotten historical narratives. All of its work is based on rigorous research and the Company is always seeking new locations and stories.",0.0,0.0,2026-03-05T00:00:00,1175772,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-23T00:00:00,12015,10592,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.0,"['Throughout England', 'Scotland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,1052405,1052405,0,FEDERATION FOR DETACHED YOUTH WORK,Other,Registered,1996-01-27T00:00:00,,Submission Overdue,2023-04-01T00:00:00,2024-03-31T00:00:00,15684.0,15721.0,Pleck Youth Centre,Wednesbury Road,WALSALL,,,WS2 9QJ,07718158423,rizwanahmed8@netscape.net,www.fdyw.org.uk,,False,False,0.0,,0.0,0.0,,"The Federation, with the active participation of detached youth workers, supports, promotes and seeks to influence the development of detached youth work and social policy through the provision of advice, information, advocacy, training support, net working opportunities and holding an annual conference.",0.0,0.0,2026-03-05T00:00:00,1052405,True,1,AR24,2023-04-01T00:00:00,1711843200000,2025-01-31T00:00:00,2025-01-11T00:00:00,15684,15721,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5060170,1161457,0,CLINICAL LEGAL EDUCATION ORGANISATION,CIO,Registered,2015-04-28T00:00:00,,Submission Received,2024-04-06T00:00:00,2025-04-05T00:00:00,35.0,448.0,c/o The Law School,University of Chester,Wheeler Building,Castle Drive,CHESTER,,01244 511234,info@cleo-uk.org,www.cleo-uk.org,,False,False,0.0,,1.0,0.0,,"Promote, foster and develop clinical legal education (CLE):- support law schools/affiliated entities to develop CLE/probono work;- advance legal curriculum and teaching methodologies;- build effective partnerships with a range of organisations, both private and public;- promote CLE research and activities and probono legal services for the public benefit, by way of university clinics.",0.0,0.0,2026-03-05T00:00:00,1161457,True,1,AR25,2024-04-06T00:00:00,1743811200000,2026-02-05T00:00:00,2026-01-26T00:00:00,35,448,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,10.0,"['Throughout England And Wales', 'Scotland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5067773,1165530,0,INVESTORS IN COMMUNITY GIVING,CIO,Registered,2016-02-11T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,2877.0,2853.0,27 Willow Garth Road,CHESTERFIELD,Derbyshire,,,S41 8BL,02079938280,info@investorsincommunity.org,www.investorsincommunity.org,,False,False,0.0,,1.0,0.0,,"UK wide, managing the interaction between employer organisations who give and the charities and constituted community bodies who require help. From donations, volunteering and gifting.",1.0,0.0,2026-03-05T00:00:00,1165530,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-31T00:00:00,2877,2853,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5047101,1157650,0,HARVEY'S ARMY,CIO,Registered,2014-06-30T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,5188.0,4646.0,84 Sycamore Lane,Great Sankey,WARRINGTON,,,WA5 1UL ,07833727975,harveysarmy@yahoo.co.uk,www.harveysarmy.com,,False,False,0.0,,1.0,0.0,,"To promote humane behaviour towards animals. To provide appropriate care, protection, treatment & security for animals in need of care & attention by reason of sickness, maltreatment, poor circumstances or ill usage. To educate the public in matters such as animal welfare & prevention of cruelty & suffering among animals. To assist & support owners who have lost or stolen animals in the UK.",1.0,0.0,2026-03-05T00:00:00,1157650,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2025-12-05T00:00:00,5188,4646,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,401.0,['Scotland'],['Country'],National,q1
2026-02-13T00:00:00,5228959,1206323,0,THE FERTILITY ALLIANCE,CIO,Registered,2023-12-21T00:00:00,,Submission Received,2023-12-21T00:00:00,2024-11-07T00:00:00,5995.0,576.0,5 BRAYFORD SQUARE,LONDON,,,,E1 0SG,07825827865,Thefertilityalliance@outlook.com,,,False,False,0.0,,1.0,0.0,,"The advancement of education of the general public on effects and treatment of fer-tility problems and other such related conditions by providing information, services and support for people on a fertility/infertility journey and related conditions. promoting/participating in research work into fertility/infertility and related conditions and publish the results of such work.",1.0,0.0,2026-03-05T00:00:00,1206323,True,1,AR24,2023-12-21T00:00:00,1730937600000,2025-09-07T00:00:00,2025-02-26T00:00:00,5995,576,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5232528,1207106,0,ELITE KINGDOM BUILDERS,CIO,Registered,2024-02-20T00:00:00,,Submission Overdue,2024-02-20T00:00:00,2024-12-31T00:00:00,1555.0,1357.0,28 ALDER COURT,REDHOUSE PARK,MILTON KEYNES,,,MK14 5FL,07947762213,Elite.kbm2618@gmail.com,,,False,False,0.0,,1.0,0.0,,To provide emotional and peer support to all individuals in Christian ministries and churches,0.0,0.0,2026-03-05T00:00:00,1207106,True,1,AR24,2024-02-20T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-30T00:00:00,1555,1357,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland', 'France', 'South Africa', 'Belgium', 'Switzerland', 'Germany', 'Congo (Democratic Republic)', 'Gabon', 'Angola', 'Austria', 'Canada', 'United States']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5167194,1192648,0,AVIATION ACTION,Other,Registered,2020-12-04T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,14638.0,13202.0,Haye,Courtenay Close,LOOE,Cornwall,,PL13 1JX,+447711574393,hello@aviationaction.org,www.aviationaction.org,,False,False,0.0,,0.0,0.0,,"Raising awareness of mental health issues across the aviation industry including, but not limited to: 1. online resources relating to mental health issues;2. working with aviation industry stakeholders to promote mental health awareness and provide mental health related services.",1.0,0.0,2026-03-05T00:00:00,1192648,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2026-01-16T00:00:00,14638,13202,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,10.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland', 'Ireland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5136511,1184846,0,RARE AUTOINFLAMMATORY CONDITIONS COMMUNITY - UK (RACC - UK),CIO,Registered,2019-08-09T00:00:00,,Submission Received,2024-02-23T00:00:00,2025-02-22T00:00:00,6497.0,2685.0,Flat 1,24 Swan Street,Eynsham,WITNEY,,OX29 4HU,07377091552,info@raccuk.com,https://www.raccuk.com/,,False,False,0.0,,1.0,0.0,,"To relieve the needs of patients, families and carers affected by Autoinflammatory conditions in the UK byProviding information, support and advice.Raising awareness of Autoinflammatory conditions.Providing data when supporting research in relation to Autoinflammatory conditions.",1.0,0.0,2026-03-05T00:00:00,1184846,True,1,AR25,2024-02-23T00:00:00,1740182400000,2025-12-22T00:00:00,2025-10-27T00:00:00,6497,2685,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5233034,1208755,0,BANDED,CIO,Registered,2024-06-20T00:00:00,,Submission Received,2024-06-20T00:00:00,2025-03-31T00:00:00,209.0,209.0,FLAT 1 OXFORD HOUSE,OAKFIELD CLOSE,NEW MALDEN,,,KT3 6RD,07526018718,Bandeddv@hotmail.com,,,False,False,0.0,,1.0,0.0,,,,,2026-03-05T00:00:00,1208755,True,1,AR25,2024-06-20T00:00:00,1743379200000,2026-01-31T00:00:00,2025-12-02T00:00:00,209,209,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland', 'Ireland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,313540,313540,0,THE GLADSTONE MEMORIAL TRUST,Other,Registered,1972-09-22T00:00:00,,Submission Received,2023-09-01T00:00:00,2024-08-31T00:00:00,13357.0,11499.0,HOLFORD HOUSE,HAYWARDS HEATH ROAD,NORTH CHAILEY,LEWES,,BN8 4DT,01825721330,,http://www.gladstonememorialtrust.org/,,False,False,0.0,,0.0,0.0,,"We award scholarships and prizes to students in universities and schools, many of which have connections with W E Gladstone. We also grant travel awards for Oxford and Cambridge University undergraduates.",0.0,0.0,2026-03-05T00:00:00,313540,True,1,AR24,2023-09-01T00:00:00,1725062400000,2025-06-30T00:00:00,2025-06-13T00:00:00,13357,11499,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,"['Throughout England And Wales', 'Scotland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5180071,1195918,0,PAWPRINT TRUST,CIO,Registered,2021-09-24T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,5700.0,7010.0,Unit 5,The Portal,Elmhurst Business Park,Lichfield,,WS13 8EX,01543720220,admin@pawprinttrust.com,www.pawprintrust.com,,False,False,0.0,,1.0,0.0,,"To support young people aged between 11-25 by providing grants to individuals, charities and/or other organisations and through direct delivery to enable recreational and leisure time activities that develop their skills, capacities, and capabilities and enable them to participate in society as mature and responsible individuals",0.0,0.0,2026-03-05T00:00:00,1195918,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2025-11-13T00:00:00,5700,7010,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5129224,1185094,0,MCKITTRICK BIRD SONG CHARITABLE TRUST,CIO,Registered,2019-08-29T00:00:00,,Submission Received,2023-10-01T00:00:00,2024-09-30T00:00:00,2640.0,2976.0,Clarke Mairs Llp,1 One Hood Street,NEWCASTLE UPON TYNE,,,NE1 6JQ,01912454737,law@clarkemairs.com,,,False,False,0.0,,1.0,0.0,,The objects of the CIO are to further such charitable purposes as the trustees see fit from time to time including: (a) the advancement of education for the public benefit;(b) the promotion of the conservation of the song bird;(c) to relieve the needs of ex-military personnel;(d) the prevention or relief of poverty or financial hardship anywhere in the world.,0.0,0.0,2026-03-05T00:00:00,1185094,True,1,AR24,2023-10-01T00:00:00,1727654400000,2025-07-30T00:00:00,2025-06-12T00:00:00,2640,2976,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,"['Throughout England And Wales', 'Scotland', 'Nepal', 'Brazil', 'Zimbabwe']","['Region', 'Country']",National,q1
2026-02-13T00:00:00,5207689,1203005,0,POCKET WILDING,CIO,Registered,2023-05-10T00:00:00,,Submission Received,2023-05-10T00:00:00,2024-10-01T00:00:00,2822.0,1250.0,PINK ACCOUNTING RESOURCES LTD,THE CLOCK HOUSE,STATION APPROACH,,,SL7 1NT,07786926638,hello@pocketwilding.co.uk,,,False,False,0.0,,1.0,0.0,,"Our main goal is to help nature recover in urban and peri urban areas. We are building toolkits for communities, to empower them in managing their own wilding projects.",,0.0,2026-03-05T00:00:00,1203005,True,1,AR24,2023-05-10T00:00:00,1727740800000,2025-08-01T00:00:00,2025-08-01T00:00:00,2822,1250,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Throughout England And Wales'],['Region'],Regional,q1
2026-02-13T00:00:00,5236119,1208770,0,APOSTOLICS OF SWANSEA,CIO,Registered,2024-06-21T00:00:00,,Submission Received,2024-06-21T00:00:00,2025-01-31T00:00:00,5080.0,3256.0,41 Beverley Gardens,Ravenhill,SWANSEA,,,SA5 5DR,07521243730,info@aoschurch.co.uk,aoschurch.co.uk,,False,False,0.0,,1.0,0.0,,"regular public worship, prayer, Bible study, preaching and teaching;baptism, in accordance with the UPC of GB&I beliefs; evangelism and mission, locally, regionally, nationally and internationally; the teaching, encouragement, welcome and inclusion of young people and children; nurturing and growing of disciples of Christ; giving and encouraging pastoral care;",0.0,0.0,2026-03-05T00:00:00,1208770,True,1,AR25,2024-06-21T00:00:00,1738281600000,2025-11-30T00:00:00,2025-11-18T00:00:00,5080,3256,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,20.0,['Throughout Wales'],['Region'],Regional,q1
2026-02-13T00:00:00,5229452,1205417,0,AL FALAH ACADEMY,CIO,Registered,2023-10-26T00:00:00,,Submission Received,2023-10-26T00:00:00,2024-12-31T00:00:00,16262.0,940.0,8 DARENTH LANE,SOUTH OCKENDON,,,,RM15 5JA,07859068095,ALFALAH-ACADEMY@OUTLOOK.COM,,,False,False,0.0,,1.0,0.0,,,,,2026-03-05T00:00:00,1205417,True,1,AR24,2023-10-26T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-18T00:00:00,16262,940,,,,,,0.0,,0.0,,1.0,,500.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,6.0,['Throughout England And Wales'],['Region'],Regional,q1
2026-02-13T00:00:00,4048547,1133705,0,WORLD ON FIRE MISSION,Trust,Registered,2010-01-25T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,14702.0,14677.0,Howbourne Cottage,Howbourne Lane,Buxted,UCKFIELD,East Sussex,TN22 4QD,01825 763240,,www.worldonfiremission.org,,False,False,0.0,,0.0,0.0,,"1/ To advance the Christian faith in the UK/world as the Trustees think fit. 2/ To relieve sickness and financial hardship and to promote and preserve good health by the provision of funds, goods or services of any kind including through the provision of counselling and support in the UK/world as the Trustees think fit. 3/ To advance education in parts of the UK/world as the Trustees think fit",1.0,1.0,2026-03-05T00:00:00,1133705,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2026-01-29T00:00:00,14702,14677,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,4.0,['Throughout London'],['Region'],Regional,q1
2026-02-13T00:00:00,5165794,1194713,0,REVOLUTION CHARITY,CIO,Registered,2021-06-08T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,40.0,60.0,40 HARTFORD AVENUE,HARROW,,,,HA3 8SY,07952437774,info@revolutioncharity.org,http://www.revolutioncharity.org/,,False,False,0.0,,1.0,0.0,,"   To promote social inclusion for the public benefit by preventing people from becoming      socially excluded, relieving the needs of those people who are socially excluded and    assisting them to integrate into society.",0.0,0.0,2026-03-05T00:00:00,1194713,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2026-01-26T00:00:00,40,60,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Throughout London'],['Region'],Regional,q1
2026-02-13T00:00:00,5119129,1180625,0,COMMUNITIES FOR HORSES,CIO,Registered,2018-11-09T00:00:00,,Submission Received,2024-04-04T00:00:00,2025-04-03T00:00:00,1095.0,3243.0,2 Coach House Mews,Ranmore Common,DORKING,Surrey,,RH5 6SX,07563067478,enquiries@communitiesforhorses.org,https://www.communitiesforhorses.org/,,False,False,0.0,,1.0,0.0,,"To promote humane behaviour towards equine animals by providing education to the public, including adults and children, pertaining to equine animal welfare in general and the prevention of cruelty and suffering among equine animals, and to provide appropriate care, protection and treatment for animals in need by reason of sickness, maltreatment or poor circumstances.",0.0,0.0,2026-03-05T00:00:00,1180625,True,1,AR25,2024-04-04T00:00:00,1743638400000,2026-02-03T00:00:00,2026-01-30T00:00:00,1095,3243,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,['Throughout England And Wales'],['Region'],Regional,q1
